Öffentliche Stellen sind gemäß der Richtlinie (EU) 2016/2102 des Europäischen Parlaments dazu verpflichtet, Webauftritte barrierefrei zugänglich zu machen.;Öffentliche Stellen müssen ihre Internet-Seiten barriere-frei machen.\nDas steht in der EU-Richtlinie 2016/2102.\nDas gilt für alle Länder in der Europäischen Union.
Die Stadt München arbeitet beständig an der Verbesserung ihres Webauftritts und konnte aufgrund der Fülle des Materials und der Komplexität der Site noch nicht alle Inhalte und Services digital barrierefrei gestalten.;Die Stadt München arbeitet immer weiter daran, ihre Internet-Seite zu verbessern.\nWeil es sehr viele Informationen und viele verschiedene Sachen gibt, ist das sehr kompliziert.\nDeswegen sind noch nicht alle Sachen auf der Internet-Seite barriere-frei.
Sie können Mängel bei der Einhaltung der Anforderungen an die Barrierefreiheit mitteilen oder Informationen, die nicht barrierefrei dargestellt werden müssen, barrierefrei anfordern.;Sie können uns sagen, wenn etwas nicht gut ist.\nZum Beispiel:\nSie können uns sagen, wenn Sie etwas nicht lesen können.\nOder wenn Sie etwas nicht verstehen.\nDann machen wir es für Sie besser.\nWir machen es so, dass Sie es gut lesen und verstehen können.
Durchsetzungsverfahren\n\nBleibt eine Anfrage an die Kontaktstelle innerhalb von sechs Wochen ganz oder teilweise unbeantwortet, prüft die zuständige Aufsichtsbehörde auf Antrag der betroffenen Nutzer*innen, ob im Rahmen der Überwachung gegenüber den Betreibern des Webangebots Maßnahmen erforderlich sind. Die für das Durchsetzungsverfahren zuständigen Aufsicht ist das Landesamt für Digitalisierung, Breitband und Vermessung:\n\nLandesamt für Digitalisierung, Breitband und Vermessung\nAlexandrastraße 4\n80538 München\nTelefon: 089 2129-1111\nFax: 089 2129-1113\nE-Mail: service@geodaten.bayern.de;Die Kontakt-Stelle muss Ihnen innerhalb von 6 Wochen antworten.\nDie 6 Wochen beginnen ab dem Tag, an dem die Kontakt-Stelle Ihre Anfrage bekommen hat.\nDie Antwort von der Kontakt-Stelle muss in Leichter Sprache sein.\nOder in einfacher Sprache.\nOder in einer anderen leichten Sprache.\nOder in einer anderen einfachen Sprache.\nOder in einer anderen barriere-freien Sprache.\nSie können die Aufsichts-Behörde um Hilfe bitten.\nWenn Sie von der Kontakt-Stelle keine Antwort bekommen.\nOder wenn die Antwort nicht gut ist.\nDie Aufsichts-Behörde prüft dann:\nMüssen die Betreiber etwas ändern?\nDamit die Internet-Seite barriere-frei wird.\nDie Aufsichts-Behörde ist das Landesamt für Digitalisierung, Breitband und Vermessung.\nDas Landesamt für Digitalisierung, Breitband und Vermessung ist in München.\nDie Adresse ist:\nAlexandra-Straße 4\n80538 München\nSie können auch anrufen.\nDie Telefon-Nummer ist:\n089 2129-1111\nSie können auch ein Fax schicken.\nDie Fax-Nummer ist:\n089 2129-1113\nSie können auch eine E-Mail schreiben.\nDie E-Mail-Adresse ist:\nservice@geodaten.bayern.de
Wenn Ihre personenbezogenen Daten von der Landeshauptstadt München verarbeitet werden, können Sie als betroffene Person im Rahmen der gesetzlichen Regelungen von der Landeshauptstadt München Auskunft über die Sie betreffenden personenbezogenen Daten erhalten. Sind Daten unrichtig, so können Sie unter Umständen Berichtigung verlangen. Als betroffene Person haben Sie ferner unter bestimmten Voraussetzungen das gesetzliche Recht, die Daten löschen oder sperren zu lassen.;Die Landeshauptstadt München verarbeitet Ihre personenbezogenen Daten.\nPersonen-bezogene Daten sind zum Beispiel:\n* Ihr Name\n* Ihre Adresse\n* Ihr Geburts-Datum\n* Ihre E-Mail-Adresse\n* Ihre Telefon-Nummer\n* Ihre Steuer-Identifikations-Nummer\n* Ihre Versicherungs-Nummer\n* Ihre Bank-Verbindungs-Daten\n* Ihre Kfz-Kennzeichen
In der Stadt-Information im Rathaus erhalten Sie neben Printmedien, Rat und Hilfeleistung verschiedenster Art.;In der Stadt-Information im Rathaus bekommen Sie viele verschiedene Informationen und Hilfe.\nDas Rathaus ist ein großes Gebäude in der Stadt.\nSie können dort zum Beispiel Broschüren und Rat bekommen.
In der Stadt-Information im Rathaus erhalten Sie Prospekte, Informationsmaterial und Formulare zu unterschiedlichen Themen. Die Mitarbeiter stehen den Besucherinnen und Besucher mit Rat und Hilfeleistung verschiedenster Art zur Verfügung.;In der Stadt-Information im Rathaus bekommen Sie Prospekte, Informations-Material und Formulare zu verschiedenen Themen.\nDie Mitarbeiter helfen Ihnen gerne.
Bei der Behördennummer wird der persönliche Kontakt groß geschrieben. Von Montag bis Freitag, 8 bis 18 Uhr, können den Mitarbeitenden der 115-Servicecenter Fragen gestellt werden. Die meisten Anliegen werden direkt beantwortet. Falls dies einmal nicht möglich ist, verspricht die 115 eine schnelle Rückmeldung.;Die Behörden-Nummer 115 ist eine Telefon-Nummer.\nDie Telefon-Nummer ist für alle Menschen.\nSie können die Behörden-Nummer 115 von Montag bis Freitag anrufen.\nImmer von 8 Uhr morgens bis 18 Uhr abends.\nSie können dort Fragen stellen.\nDie Mitarbeiter antworten meistens sofort.\nWenn das einmal nicht möglich ist, bekommen Sie schnell eine Antwort.
Mit einer leicht zu merkenden Rufnummer erhalten Bürger*innen bundesweit einen direkten Draht zur Verwaltung. Wird eine Frage wie z.B. zum Wohnsitz anmelden, Ausweis beantragen oder Fahrzeug ummelden, gestellt, beantworten die Mitarbeitenden des Service-Centers der Landeshauptstadt München gerne Ihre Anliegen.;Mit der Behörden-Nummer 115 können Sie direkt mit der Verwaltung sprechen.\nSie können Fragen stellen.\nZum Beispiel:\n* Wenn Sie umziehen:\n  Dann müssen Sie das Ihrem Bürger-Büro sagen.\n  Das nennt man Wohn-Sitz anmelden.\n* Wenn Sie einen Ausweis brauchen.\n* Wenn Sie ein Auto ummelden möchten.\n  Ummelden bedeutet:\n  Sie haben ein Auto.\n  Sie ziehen um.\n  Dann müssen Sie das Ihrem Bürger-Büro sagen.\n  Das nennt man Auto ummelden.\n  Sie müssen das innerhalb von 1 Woche machen.\n  Sie müssen das Auto nicht selbst ummelden.\n  Sie können das auch jemand anderem sagen.\n  Zum Beispiel einem Auto-Händler.\n  Der Auto-Händler macht das für Sie.\n  Aber der Auto-Händler muss das in einem Bürger-Büro machen.
Komplexere Anfragen werden durch ein eigens dafür eingerichtetes Back-Office bearbeitet oder an die Fachbereiche weitergeleitet und es erfolgt eine Rückmeldung.;Komplizierte Fragen werden von einem speziellen Büro bearbeitet oder an die Fach-Abteilungen weitergeleitet.\nDann bekommen Sie eine Antwort.
