0,51
0,70
0,55
1,29
1,54
-0,13
0,01
0,51
2,18
-0,11
1,64
-0,06
0,51
0,83
0,63
0,75
0,43
1,24
0,07
-0,11
2,83
0,69
0,51
0,55
1,88
2,04
1,61
1,60
0,69
0,40
1,79
0,75
0,55
1,50
1,99
0,18
0,82
1,09
1,68
0,59
0,06
0,15
1,78
0,90
0,42
0,42
6,12
11,51
-0,22
0,34
0,10
1,04
4,46
0,58
0,58
0,97
0,68
2,84
-0,42
0,36
0,55
2,46
0,83
4,31
0,84
-0,11
4,00
-0,16
1,85
0,68
0,88
3,44
1,05
1,33
0,07
1,21
2,08
0,53
4,95
2,87
1,28
-0,16
-0,79
1,57
0,79
0,01
0,59
0,83
0,56
0,73
0,97
1,47
0,00
0,14
0,53
1,09
-0,04
1,48
1,68
0,79
-0,26
1,77
-0,11
-0,16
1,05
-0,56
6,97
0,32
2,50
1,10
0,71
0,58
1,25
1,88
0,32
0,10
-0,64
-0,27
-0,20
0,18
-0,09
2,46
19,19
0,01
0,10
1,24
3,49
-0,72
0,56
1,12
1,05
0,58
3,09
-1,13
-1,11
1,91
1,54
4,17
1,05
0,26
0,52
0,88
0,52
2,71
0,10
0,42
-0,83
0,79
0,94
2,46
0,30
0,39
1,78
0,51
0,46
0,36
1,29
0,57
0,43
-0,76
0,73
1,27
0,71
0,44
0,77
0,54
2,40
1,49
0,04
1,25
