Öffentliche Stellen sind gemäß der Richtlinie (EU) 2016/2102 des Europäischen Parlaments dazu verpflichtet, Webauftritte barrierefrei zugänglich zu machen.;Die Landes-Haupt-Stadt München arbeitet daran,\ndass alle Menschen die Internet-Seiten gut benutzen können.\nDas nennt man:\nbarriere-freie Internet-Seiten.\nBarriere-frei bedeutet:\nAlle Menschen können alles gut benutzen.\nAuch Menschen mit Behinderung.\nZum Beispiel:\n* Menschen, die nicht gut sehen können.\n* Menschen, die nicht gut hören können.\n* Menschen, die nicht gut sprechen können.\n* Menschen, die nicht gut laufen können.\n* Menschen, die nicht gut mit den Händen arbeiten können.
Die Stadt München arbeitet beständig an der Verbesserung ihres Webauftritts und konnte aufgrund der Fülle des Materials und der Komplexität der Site noch nicht alle Inhalte und Services digital barrierefrei gestalten.;Die Stadt München arbeitet daran,\ndass alle Menschen die Internet-Seite gut nutzen können.\nAuch Menschen mit Behinderung.\n\nNoch nicht alle Informationen auf der Internet-Seite sind barriere-frei.\nBarriere-frei bedeutet:\nAlle Menschen können die Informationen gut verstehen.\nAuch Menschen mit Behinderung.
Sie können Mängel bei der Einhaltung der Anforderungen an die Barrierefreiheit mitteilen oder Informationen, die nicht barrierefrei dargestellt werden müssen, barrierefrei anfordern.;Sie können uns helfen.\nSie können uns sagen:\nWo gibt es Probleme mit Barriere-Freiheit?\nZum Beispiel:\n* In einem Amt.\n* In einem Gebäude.\n* Auf einem Geh-Weg.\n* An einer Haltestelle.\n* In einem Park-Haus.\n* Auf einem Spiel-Platz.\n* Auf einem Friedhof.\n* In einem Park.\n* In einem Schwimm-Bad.\n* In einem Theater.\n* In einem Kino.\n* In einem Museum.\n* In einer Bibliothek.\n* In einem Konzert-Haus.\n* In einer Musik-Schule.\n* In einer Volkshochschule.\n* In einer Schule.\n* In einem Kindergarten.\n* In einem Senioren-Heim.\n* In einem Kranken-Haus.\n* In einer Arzt-Praxis.\n* In einer Apotheke.\n* In einem Geschäft.\n* In einem Restaurant.\n* In einer Kneipe.\n* In einem Café.\n* In einem Bier-Garten.\n* In einem Hotel.\n* In einem Reise-Büro.\n* In einem Auto-Haus.\n* In einer Werkstatt.\n* In einem Sport-Geschäft.\n* In einem Sport-Verein.\n* In einem Fitness-Studio.\n* In einem Friseur-Geschäft.\n* In einem Kosmetik-Studio.\n* In einem Tattoo-Studio.\n* In einem Piercing-Studio.\n* In einem Solarium.\n* In einem Wasch-Salon.\n* In einem Schuh-Macher.\n* In einer Reinigungs-Annahme.\n* In einer Bank.\n* In einer Sparkasse.\n* In einer Post.\n* In einer Buchhandlung.\n* In einer Zeitungs-Redaktion.\n* In einem Verlag.\n* In einem Copy-Shop.\n* In einem Druckerei-Betrieb.\n* In einem Taxi-Unternehmen.\n* In einem Bus-Unternehmen.\n* In einer Bahn-Station.\n* In einem Flug-Hafen.\n* In einem Schiffs-Hafen.\n* In einem Auto-Verleih.\n* In einem Fahrrad-Verleih.\n* In einem Fahrrad-Geschäft.\n* In einem Motorrad-Geschäft.\n* In einem Motorrad-Verleih.
Durchsetzungsverfahren\n\nBleibt eine Anfrage an die Kontaktstelle innerhalb von sechs Wochen ganz oder teilweise unbeantwortet, prüft die zuständige Aufsichtsbehörde auf Antrag der betroffenen Nutzer*innen, ob im Rahmen der Überwachung gegenüber den Betreibern des Webangebots Maßnahmen erforderlich sind. Die für das Durchsetzungsverfahren zuständigen Aufsicht ist das Landesamt für Digitalisierung, Breitband und Vermessung:\n\nLandesamt für Digitalisierung, Breitband und Vermessung\nAlexandrastraße 4\n80538 München\nTelefon: 089 2129-1111\nFax: 089 2129-1113\nE-Mail: service@geodaten.bayern.de;Was ist das Durchsetzungs-Verfahren?\nDie Kontakt-Stelle für Barriere-Freiheit prüft:\n* Ist die Antwort von der Stadt München richtig?\n* Ist die Antwort von der Stadt München vollständig?\n* Hat die Stadt München genug getan, um die Barriere abzubauen?\n* Hat die Stadt München genug getan, um die Barriere in Zukunft zu vermeiden?
Wenn Ihre personenbezogenen Daten von der Landeshauptstadt München verarbeitet werden, können Sie als betroffene Person im Rahmen der gesetzlichen Regelungen von der Landeshauptstadt München Auskunft über die Sie betreffenden personenbezogenen Daten erhalten. Sind Daten unrichtig, so können Sie unter Umständen Berichtigung verlangen. Als betroffene Person haben Sie ferner unter bestimmten Voraussetzungen das gesetzliche Recht, die Daten löschen oder sperren zu lassen.;Sie haben das Recht auf Auskunft.\nDas bedeutet:\nSie können die Stadt-Verwaltung fragen:\nWelche Daten hat die Stadt-Verwaltung von mir?\nZum Beispiel:\nHat die Stadt-Verwaltung meine Adresse gespeichert?\nHat die Stadt-Verwaltung meine Telefon-Nummer gespeichert?\nHat die Stadt-Verwaltung meine E-Mail-Adresse gespeichert?\nHat die Stadt-Verwaltung meine Geburts-Tag gespeichert?\nHat die Stadt-Verwaltung meine Staats-Bürgerschaft gespeichert?\nHat die Stadt-Verwaltung meine Familien-Verhältnisse gespeichert?\nHat die Stadt-Verwaltung meine Bank-Verbindung gespeichert?\nHat die Stadt-Verwaltung meine Steuer-Identifikations-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Personal-Ausweis-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Reise-Pass-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Führerschein-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Versicherungs-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Haftpflicht-Versicherungs-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Steuer-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Haupt-Untersuchungs-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Abgas-Untersuchungs-Nummer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Plakette gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Abgas-Klasse gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Abgas-Norm gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Abgas-Steuer gespeichert?\nHat die Stadt-Verwaltung meine Kfz-Abgas-Steuer-Nummer gespeichert?
In der Stadt-Information im Rathaus erhalten Sie neben Printmedien, Rat und Hilfeleistung verschiedenster Art.;In der Stadt-Information im Rathaus bekommen Sie Hilfe.\nZum Beispiel:\n* Sie können sich Informations-Material holen.\n* Sie können sich beraten lassen.\n  Beraten lassen bedeutet:\n  Sie bekommen von einem Mitarbeiter oder einer Mitarbeiterin Informationen.\n  Die Informationen sind gut verständlich.\n  Die Informationen sind so, dass Sie sie gut gebrauchen können.\n  Zum Beispiel:\n  Sie wollen wissen:\n  Wie komme ich mit dem Bus zum Rathaus?\n  Dann sagt Ihnen der Mitarbeiter oder die Mitarbeiterin das.\n  Und der Mitarbeiter oder die Mitarbeiterin sagt Ihnen das so, dass Sie es gut verstehen.\n  Und der Mitarbeiter oder die Mitarbeiterin sagt Ihnen das so, dass Sie es gut gebrauchen können.\n  Zum Beispiel:\n  Sie wollen wissen:\n  Wann hat die Stadt-Information im Rathaus geöffnet?\n  Dann sagt Ihnen der Mitarbeiter oder die Mitarbeiterin das.\n  Und der Mitarbeiter oder die Mitarbeiterin sagt Ihnen das so, dass Sie es gut verstehen.\n  Und der Mitarbeiter oder die Mitarbeiterin sagt Ihnen das so, dass Sie es gut gebrauchen können.
In der Stadt-Information im Rathaus erhalten Sie Prospekte, Informationsmaterial und Formulare zu unterschiedlichen Themen. Die Mitarbeiter stehen den Besucherinnen und Besucher mit Rat und Hilfeleistung verschiedenster Art zur Verfügung.;In der Stadt-Information im Rathaus bekommen Sie:\n* Prospekte\n* Informations-Material\n* Formulare
Bei der Behördennummer wird der persönliche Kontakt groß geschrieben. Von Montag bis Freitag, 8 bis 18 Uhr, können den Mitarbeitenden der 115-Servicecenter Fragen gestellt werden. Die meisten Anliegen werden direkt beantwortet. Falls dies einmal nicht möglich ist, verspricht die 115 eine schnelle Rückmeldung.;Die Behörden-Nummer ist 115.\nSie können die Behörden-Nummer anrufen.\nSie können dort Fragen stellen.\nZum Beispiel:\n* Wann hat das Bürger-Büro geöffnet?\n* Was muss ich mitbringen, wenn ich einen Personal-Ausweis beantragen will?\n* Wie viel kostet ein Kinder-Reise-Dokument?\n* Wie lange dauert es, bis ich einen Reise-Pass bekomme?\n* Wie kann ich einen Termin im Bürger-Büro ausmachen?\n* Wo ist das Bürger-Büro?
Mit einer leicht zu merkenden Rufnummer erhalten Bürger*innen bundesweit einen direkten Draht zur Verwaltung. Wird eine Frage wie z.B. zum Wohnsitz anmelden, Ausweis beantragen oder Fahrzeug ummelden, gestellt, beantworten die Mitarbeitenden des Service-Centers der Landeshauptstadt München gerne Ihre Anliegen.;Die Stadt-Verwaltung hat eine Telefon-Nummer.\nDie Telefon-Nummer ist für alle Bürger und Bürgerinnen.\nBürger und Bürgerinnen können mit der Telefon-Nummer Fragen stellen.\nZum Beispiel:\n* Wie kann ich meinen Wohn-Sitz in München anmelden?\n* Wie kann ich einen Personal-Ausweis beantragen?\n* Wie kann ich mein Auto ummelden?
Komplexere Anfragen werden durch ein eigens dafür eingerichtetes Back-Office bearbeitet oder an die Fachbereiche weitergeleitet und es erfolgt eine Rückmeldung.;Sie haben eine Frage an die Landes-Haupt-Stadt München?\nSie wissen nicht, an wen Sie sich wenden sollen?\nDann können Sie das Büro für Leichte Sprache fragen.\nDas Büro für Leichte Sprache hilft Ihnen.\nDas Büro für Leichte Sprache ist im Sozial-Referat.\nDas Sozial-Referat ist ein Amt von der Landes-Haupt-Stadt München.
